,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity
0,FURMAN,0.626,0.42038216560509556,6,4,0.084,0.08025477707006369,0.6063694267515923,0.556,1.457324840764331,0.461,0.6713375796178344,0.242,0.35286624203821654,0.733,0.2585987261146497,0.177,1,8,7,110.6,0.258,0.21528662420382166,0.503,0.33375796178343947,0.09699999999999999,0.07133757961783439,0.6178343949044586,0.509,1.4687898089171973,0.452,0.6636942675159235,0.203,0.2980891719745223,0.744,0.22165605095541402,0.151,0.267,0.22038216560509555,0.3452229299363057,1.7171974522292994,0.096,0.16305732484076432,0.349,0.5121019108280255,0.328,0.1681528662420382,0.956687898089172,0.518,0.49554140127388535,0.505,0.8382165605095542,0.533,0.162,0.31210191082802546,68.0,0.3273885350318471,1.8789808917197452,4.03,0.12,0.20382165605095542,-0.14,0.497,0.7235668789808917,0.384,0.27770700636942675,0.7337579617834394,0.536,0.39363057324840767,0.495,0.821656050955414,0.578,0.15,0.28662420382165604,0.632,12,0.6759999999999999,1.103,0.545,0.17300000000000001,0.254,0.255,1.042,0.513,0.182,0.27899999999999997,0.207,0.752,-0.015,-0.013000000000000001,-0.018000000000000002,-0.021,-0.023,-0.016,0.0222,0.231,0.605
0,GARDNER-WEBB,0.54,0.36323529411764705,7,2,0.158,0.13676470588235295,0.7161764705882353,0.528,1.4573529411764705,0.461,0.6720588235294118,0.279,0.40588235294117647,0.696,0.2823529411764706,0.194,1,7,8,102.1,0.259,0.22205882352941175,0.516,0.2926470588235294,0.08,0.06911764705882353,0.6367647058823529,0.444,1.4661764705882352,0.387,0.5676470588235294,0.331,0.4852941176470588,0.7,0.3397058823529412,0.232,0.24100000000000002,0.22794117647058823,0.4117647058823529,1.6411764705882352,0.09699999999999999,0.17352941176470588,0.411,0.6029411764705882,0.276,0.1661764705882353,0.8632352941176471,0.465,0.40147058823529413,0.48,0.8647058823529412,0.484,0.165,0.3352941176470588,71.4,0.46176470588235297,1.8220588235294117,-1.4,0.10300000000000001,0.18382352941176472,-2.54,0.411,0.5985294117647059,0.327,0.19558823529411765,0.8588235294117647,0.555,0.4764705882352941,0.52,0.9382352941176471,0.552,0.171,0.3397058823529412,0.529,9,0.6940000000000001,1.003,0.514,0.20199999999999999,0.263,0.272,1.013,0.455,0.19,0.29600000000000004,0.358,0.759,-0.008,-0.006,-0.01,-0.004,-0.013999999999999999,-0.017,0.0154,0.32299999999999995,0.536
0,GEORGE-MASON,0.556,0.35384615384615387,2,2,0.109,0.08846153846153847,0.6615384615384615,0.546,1.3923076923076922,0.457,0.6365384615384615,0.294,0.4096153846153846,0.704,0.28846153846153844,0.207,1,5,6,105.7,0.256,0.20384615384615384,0.48700000000000004,0.2826923076923077,0.08900000000000001,0.06346153846153846,0.5923076923076923,0.489,1.3865384615384615,0.419,0.5807692307692308,0.29,0.40192307692307694,0.746,0.3,0.216,0.215,0.18076923076923077,0.4230769230769231,1.6557692307692307,0.096,0.16346153846153846,0.416,0.5769230769230769,0.337,0.19423076923076923,0.8096153846153846,0.477,0.38653846153846155,0.47200000000000003,0.7730769230769231,0.525,0.17,0.3230769230769231,68.4,0.40192307692307694,1.8076923076923077,5.77,0.084,0.14423076923076922,-0.31,0.486,0.676923076923077,0.364,0.24615384615384617,0.7153846153846154,0.546,0.3903846153846154,0.528,0.8653846153846154,0.57,0.166,0.3153846153846154,0.538,7,0.665,1.052,0.546,0.185,0.262,0.294,1.012,0.489,0.191,0.21899999999999997,0.29,0.772,0.002,0.001,0.004,0.019,0.003,-0.013000000000000001,0.022400000000000003,0.23600000000000002,0.33299999999999996
0,GEORGE-WASHINGTON,0.447,0.2714285714285714,5,0,0.125,0.12321428571428572,0.6035714285714285,0.459,1.4892857142857143,0.408,0.6071428571428571,0.241,0.35892857142857143,0.647,0.23214285714285715,0.156,3,3,10,90.7,0.25,0.23392857142857143,0.503,0.325,0.098,0.09464285714285714,0.7017857142857142,0.489,1.4821428571428572,0.436,0.6464285714285715,0.311,0.4607142857142857,0.733,0.3375,0.228,0.321,0.2857142857142857,0.36607142857142855,1.7857142857142858,0.09699999999999999,0.17142857142857143,0.333,0.4928571428571429,0.315,0.15535714285714286,0.9892857142857143,0.496,0.49107142857142855,0.541,0.9875,0.525,0.171,0.35,70.5,0.45535714285714285,1.6,-9.17,0.105,0.18571428571428572,-1.75,0.35,0.5214285714285715,0.295,0.15357142857142858,0.9678571428571429,0.469,0.45357142857142857,0.45899999999999996,0.8375,0.482,0.168,0.3357142857142857,0.286,4,0.7020000000000001,0.9570000000000001,0.45899999999999996,0.191,0.251,0.24100000000000002,1.0490000000000002,0.489,0.19899999999999998,0.325,0.311,0.773,0.006,0.009000000000000001,0.003,-0.009000000000000001,-0.0,0.013000000000000001,0.0192,0.244,0.32899999999999996
0,GEORGETOWN,0.518,0.3384615384615385,1,0,0.122,0.11346153846153846,0.6961538461538461,0.488,1.5442307692307693,0.423,0.6538461538461539,0.326,0.5038461538461538,0.71,0.3576923076923077,0.232,4,6,7,102.0,0.33299999999999996,0.3230769230769231,0.5820000000000001,0.40192307692307694,0.10300000000000001,0.10384615384615385,0.6480769230769231,0.507,1.5884615384615384,0.435,0.6903846153846154,0.232,0.36923076923076925,0.677,0.25,0.157,0.26899999999999996,0.25576923076923075,0.4307692307692308,1.8596153846153847,0.099,0.18076923076923077,0.414,0.6576923076923077,0.348,0.22884615384615384,0.9307692307692308,0.496,0.46153846153846156,0.47,0.9038461538461539,0.527,0.156,0.3269230769230769,73.1,0.38653846153846155,1.8634615384615385,1.3,0.096,0.175,1.14,0.347,0.5365384615384615,0.369,0.19807692307692307,1.0076923076923077,0.452,0.45576923076923076,0.53,1.0192307692307692,0.522,0.16699999999999998,0.3576923076923077,0.462,6,0.727,1.06,0.488,0.19699999999999998,0.341,0.326,1.041,0.507,0.18,0.27899999999999997,0.23199999999999998,0.778,0.013999999999999999,0.026000000000000002,0.001,0.003,0.013999999999999999,-0.001,0.0124,0.353,0.32899999999999996
0,GEORGIA-SOUTHERN,0.473,0.31735537190082647,7,2,0.111,0.09090909090909091,0.6396694214876033,0.531,1.3983471074380165,0.48,0.6710743801652893,0.283,0.3950413223140496,0.661,0.2611570247933884,0.187,0,5,7,102.0,0.28600000000000003,0.24462809917355371,0.518,0.2859504132231405,0.066,0.0628099173553719,0.6115702479338843,0.469,1.3702479338842974,0.403,0.5520661157024793,0.31,0.42479338842975206,0.685,0.2909090909090909,0.212,0.267,0.23305785123966943,0.3752066115702479,1.5768595041322313,0.10300000000000001,0.1768595041322314,0.402,0.5504132231404959,0.33,0.18181818181818182,0.8198347107438017,0.452,0.3702479338842975,0.489,0.8446280991735537,0.502,0.195,0.38181818181818183,68.4,0.41983471074380163,1.7454545454545454,-5.75,0.127,0.21652892561983472,-3.58,0.316,0.4413223140495868,0.322,0.14214876033057852,0.9570247933884297,0.553,0.5289256198347108,0.511,0.8842975206611571,0.55,0.185,0.3603305785123967,0.533,8,0.6809999999999999,0.98,0.494,0.212,0.28600000000000003,0.305,1.0290000000000001,0.489,0.203,0.303,0.342,0.768,-0.006,-0.011000000000000001,0.0,-0.004,0.003,0.004,0.0253,0.401,0.667
0,GEORGIA-STATE,0.536,0.3471698113207547,5,1,0.127,0.10754716981132076,0.5962264150943396,0.488,1.549056603773585,0.418,0.6471698113207547,0.279,0.4320754716981132,0.681,0.2943396226415094,0.19,1,4,7,102.0,0.298,0.28867924528301886,0.622,0.3660377358490566,0.095,0.09056603773584905,0.6811320754716981,0.504,1.3716981132075472,0.429,0.5886792452830188,0.309,0.42452830188679247,0.684,0.29056603773584905,0.212,0.282,0.2339622641509434,0.4207547169811321,1.6735849056603773,0.091,0.16037735849056603,0.382,0.5245283018867924,0.392,0.20566037735849058,0.8471698113207548,0.452,0.38301886792452833,0.508,0.9150943396226415,0.532,0.217,0.4358490566037736,70.8,0.39245283018867927,1.8056603773584905,-7.18,0.127,0.22452830188679246,-0.48,0.386,0.5981132075471698,0.363,0.2169811320754717,0.9509433962264151,0.452,0.43018867924528303,0.49200000000000005,0.8849056603773585,0.515,0.146,0.3,0.462,6,0.701,1.048,0.461,0.165,0.262,0.29600000000000004,1.053,0.5489999999999999,0.22,0.31,0.354,0.7559999999999999,-0.01,-0.004,-0.016,-0.009000000000000001,-0.017,-0.023,0.0202,0.386,0.628
0,GEORGIA-TECH,0.499,0.3153846153846154,2,2,0.084,0.07692307692307693,0.6415384615384615,0.498,1.436923076923077,0.44,0.6323076923076923,0.258,0.3707692307692308,0.689,0.2553846153846154,0.178,6,4,9,97.5,0.266,0.22615384615384615,0.579,0.36,0.081,0.07846153846153846,0.6230769230769231,0.488,1.4446153846153846,0.43,0.6215384615384615,0.312,0.45076923076923076,0.683,0.3076923076923077,0.213,0.27399999999999997,0.24153846153846154,0.37538461538461537,1.716923076923077,0.09300000000000001,0.16153846153846155,0.365,0.5276923076923077,0.315,0.16615384615384615,0.916923076923077,0.497,0.4553846153846154,0.499,0.8646153846153846,0.518,0.162,0.32153846153846155,69.2,0.4523076923076923,1.6861538461538461,2.67,0.10400000000000001,0.18,3.92,0.327,0.46923076923076923,0.354,0.16615384615384615,0.9676923076923077,0.482,0.46615384615384614,0.501,0.8676923076923077,0.523,0.171,0.33384615384615385,0.438,7,0.6859999999999999,1.031,0.498,0.193,0.268,0.258,0.99,0.488,0.18600000000000003,0.27699999999999997,0.312,0.777,0.002,0.003,0.002,0.011000000000000001,0.013999999999999999,0.008,0.0197,0.322,0.527
0,GEORGIA,0.5670000000000001,0.34852941176470587,3,0,0.073,0.06911764705882353,0.6411764705882353,0.504,1.3852941176470588,0.444,0.6147058823529412,0.367,0.5088235294117647,0.734,0.3735294117647059,0.27,7,5,12,101.7,0.281,0.23529411764705882,0.5579999999999999,0.39705882352941174,0.114,0.09852941176470588,0.6014705882352941,0.526,1.5411764705882354,0.462,0.711764705882353,0.237,0.36470588235294116,0.698,0.25441176470588234,0.165,0.273,0.2411764705882353,0.4338235294117647,1.8764705882352941,0.107,0.18676470588235294,0.383,0.5897058823529412,0.337,0.19852941176470587,0.9514705882352941,0.539,0.513235294117647,0.49,0.8426470588235294,0.547,0.134,0.2647058823529412,69.6,0.36176470588235293,1.7691176470588235,0.24,0.07,0.12205882352941176,4.53,0.377,0.5220588235294118,0.318,0.1661764705882353,0.8632352941176471,0.52,0.4485294117647059,0.51,0.8764705882352941,0.544,0.177,0.35,0.294,5,0.7,1.057,0.504,0.20199999999999999,0.285,0.36700000000000005,1.09,0.526,0.152,0.276,0.237,0.7759999999999999,0.008,0.011000000000000001,0.004,-0.002,0.005,0.015,0.0192,0.32899999999999996,0.057999999999999996
0,GONZAGA,0.5670000000000001,0.4828125,0,1,0.132,0.1390625,0.8015625,0.606,1.58125,0.539,0.8515625,0.324,0.5125,0.698,0.3578125,0.226,0,10,2,121.0,0.319,0.2609375,0.429,0.2671875,0.065,0.065625,0.5578125,0.439,1.6265625,0.383,0.6234375,0.219,0.35625,0.658,0.234375,0.144,0.235,0.246875,0.4796875,1.6609375,0.08800000000000001,0.165625,0.354,0.575,0.313,0.1796875,1.0515625,0.422,0.44375,0.431,0.8046875,0.462,0.158,0.3359375,75.1,0.3875,2.2734375,26.88,0.091,0.1703125,2.38,0.366,0.578125,0.368,0.2125,1.003125,0.637,0.6390625,0.569,1.0625,0.623,0.14400000000000002,0.3078125,0.875,14,0.746,1.242,0.606,0.165,0.32899999999999996,0.324,0.9259999999999999,0.439,0.18,0.245,0.21899999999999997,0.787,0.021,0.021,0.021,0.013000000000000001,0.015,0.018000000000000002,0.0147,0.309,0.419
0,GRAND-CANYON,0.52,0.3578125,1,3,0.054000000000000006,0.0515625,0.6953125,0.529,1.515625,0.454,0.6875,0.289,0.4375,0.639,0.2796875,0.185,1,10,2,110.3,0.391,0.3578125,0.382,0.2078125,0.07400000000000001,0.0671875,0.5578125,0.426,1.4125,0.385,0.54375,0.282,0.3984375,0.718,0.2859375,0.202,0.253,0.2359375,0.4390625,1.490625,0.08900000000000001,0.1515625,0.327,0.4625,0.253,0.1171875,0.95,0.449,0.4265625,0.43,0.79375,0.465,0.17800000000000002,0.346875,68.3,0.4171875,1.884375,8.03,0.105,0.1796875,-5.47,0.403,0.6109375,0.376,0.2296875,0.9046875,0.506,0.4578125,0.57,1.053125,0.547,0.163,0.3359375,0.875,14,0.6579999999999999,1.068,0.532,0.196,0.395,0.287,0.99,0.43,0.192,0.271,0.304,0.764,0.005,0.003,0.006,-0.009000000000000001,-0.013000000000000001,-0.013999999999999999,0.0218,0.345,0.433
0,GREEN-BAY,0.484,0.2640625,6,0,0.08800000000000001,0.0765625,0.5703125,0.458,1.334375,0.409,0.5453125,0.322,0.4296875,0.756,0.325,0.244,4,3,13,95.5,0.263,0.2171875,0.45399999999999996,0.2765625,0.068,0.05625,0.609375,0.512,1.3421875,0.454,0.609375,0.322,0.4328125,0.787,0.340625,0.254,0.249,0.1890625,0.4421875,1.715625,0.10300000000000001,0.1671875,0.353,0.4734375,0.33,0.15625,0.86875,0.522,0.453125,0.503,0.7984375,0.554,0.14300000000000002,0.2578125,64.9,0.3953125,1.5484375,-12.67,0.063,0.1015625,-3.6,0.378,0.5046875,0.263,0.1328125,0.8296875,0.497,0.4125,0.49700000000000005,0.7875,0.503,0.165,0.3046875,0.188,3,0.647,0.972,0.452,0.19,0.27699999999999997,0.33,1.128,0.516,0.16,0.28800000000000003,0.335,0.768,-0.005,-0.012,0.001,-0.002,0.004,0.001,0.0051,0.369,0.381
0,HAMPTON,0.474,0.24615384615384617,6,1,0.09,0.08269230769230769,0.625,0.434,1.3634615384615385,0.381,0.5192307692307693,0.386,0.5269230769230769,0.69,0.36346153846153845,0.267,0,3,9,89.2,0.21,0.19230769230769232,0.5,0.2923076923076923,0.069,0.057692307692307696,0.725,0.461,1.4173076923076924,0.412,0.5846153846153846,0.368,0.5211538461538462,0.661,0.34423076923076923,0.243,0.306,0.275,0.46923076923076923,1.65,0.08900000000000001,0.15384615384615385,0.35,0.49615384615384617,0.275,0.13653846153846153,0.9211538461538461,0.486,0.4480769230769231,0.55,1.0,0.496,0.17300000000000001,0.34807692307692306,69.4,0.4576923076923077,1.5480769230769231,-15.96,0.094,0.16346153846153846,-5.32,0.391,0.5326923076923077,0.274,0.14615384615384616,0.8307692307692308,0.449,0.3730769230769231,0.45,0.8173076923076923,0.48,0.162,0.31153846153846154,0.308,4,0.669,0.92,0.41,0.184,0.204,0.40700000000000003,1.082,0.48200000000000004,0.188,0.33899999999999997,0.408,0.772,0.002,0.009000000000000001,-0.005,0.001,0.005,0.003,0.0202,0.322,0.413
0,HARTFORD,0.523,0.325,6,2,0.07,0.0625,0.64375,0.53,1.36875,0.454,0.6208333333333333,0.288,0.39375,0.672,0.26458333333333334,0.193,2,0,10,99.4,0.231,0.19166666666666668,0.49700000000000005,0.33958333333333335,0.094,0.06875,0.6375,0.532,1.4875,0.459,0.6833333333333333,0.294,0.4375,0.71,0.3104166666666667,0.209,0.259,0.225,0.39166666666666666,1.89375,0.121,0.20833333333333334,0.403,0.6,0.361,0.21666666666666667,0.8875,0.526,0.4666666666666667,0.508,0.8625,0.559,0.136,0.26666666666666666,69.1,0.3875,1.7166666666666666,-13.53,0.078,0.13541666666666666,-6.44,0.466,0.6375,0.33,0.21041666666666667,0.73125,0.561,0.41041666666666665,0.49200000000000005,0.8354166666666667,0.552,0.185,0.3541666666666667,0.167,2,0.6990000000000001,1.002,0.53,0.20600000000000002,0.23800000000000002,0.28800000000000003,1.112,0.532,0.155,0.26899999999999996,0.294,0.765,-0.005,-0.002,-0.008,-0.009000000000000001,-0.001,-0.005,0.026699999999999998,0.245,0.563
0,HARVARD,0.486,0.3263157894736842,3,2,0.07400000000000001,0.06491228070175438,0.631578947368421,0.511,1.5421052631578946,0.436,0.6719298245614035,0.279,0.4298245614035088,0.731,0.3140350877192982,0.204,2,7,5,105.9,0.27899999999999997,0.2578947368421053,0.519,0.3157894736842105,0.09,0.07894736842105263,0.6666666666666666,0.509,1.3929824561403508,0.437,0.6087719298245614,0.304,0.42280701754385963,0.722,0.30526315789473685,0.219,0.25,0.21052631578947367,0.4456140350877193,1.7228070175438597,0.083,0.14736842105263157,0.368,0.512280701754386,0.39,0.2,0.8807017543859649,0.464,0.4087719298245614,0.49700000000000005,0.8771929824561403,0.54,0.2,0.39824561403508774,71.4,0.39649122807017545,1.8894736842105264,-2.49,0.12,0.21403508771929824,-4.58,0.433,0.6684210526315789,0.346,0.23157894736842105,0.8736842105263158,0.504,0.44035087719298244,0.503,0.8894736842105263,0.541,0.146,0.2982456140350877,0.643,9,0.6970000000000001,1.034,0.499,0.165,0.281,0.247,1.054,0.52,0.213,0.27,0.341,0.774,-0.016,-0.023,-0.008,0.011000000000000001,0.026000000000000002,0.018000000000000002,0.0182,0.321,0.0
0,HAWAII,0.562,0.36875,1,1,0.042,0.03958333333333333,0.6833333333333333,0.549,1.4166666666666667,0.463,0.65625,0.306,0.43333333333333335,0.726,0.3145833333333333,0.222,3,5,5,107.6,0.27699999999999997,0.22083333333333333,0.37200000000000005,0.22708333333333333,0.094,0.07291666666666667,0.575,0.48,1.4458333333333333,0.422,0.6104166666666667,0.3,0.43333333333333335,0.673,0.2916666666666667,0.202,0.223,0.19583333333333333,0.47708333333333336,1.6791666666666667,0.10400000000000001,0.18125,0.347,0.5020833333333333,0.332,0.16666666666666666,0.94375,0.47,0.44375,0.46,0.7708333333333334,0.508,0.146,0.28125,69.5,0.4083333333333333,1.86875,2.27,0.052000000000000005,0.08958333333333333,-0.23,0.45,0.6375,0.379,0.24166666666666667,0.7791666666666667,0.532,0.41458333333333336,0.54,0.9041666666666667,0.576,0.172,0.3375,0.583,7,0.677,1.036,0.527,0.195,0.289,0.302,1.051,0.491,0.163,0.262,0.322,0.774,0.011000000000000001,0.013999999999999999,0.008,0.012,0.003,-0.017,0.016,0.305,0.395
0,HIGH-POINT,0.531,0.3287878787878788,5,1,0.14300000000000002,0.1303030303030303,0.6242424242424243,0.498,1.4166666666666667,0.437,0.6196969696969697,0.334,0.4727272727272727,0.615,0.2909090909090909,0.205,3,6,9,100.1,0.28600000000000003,0.25303030303030305,0.5379999999999999,0.33484848484848484,0.091,0.08636363636363636,0.6318181818181818,0.488,1.4575757575757575,0.427,0.6227272727272727,0.312,0.45454545454545453,0.64,0.2909090909090909,0.2,0.314,0.2863636363636364,0.42424242424242425,1.7136363636363636,0.09699999999999999,0.16515151515151516,0.374,0.5454545454545454,0.325,0.17727272727272728,0.9121212121212121,0.488,0.44545454545454544,0.511,0.9181818181818182,0.512,0.156,0.3090909090909091,68.1,0.4075757575757576,1.7030303030303031,-6.77,0.096,0.16363636363636364,0.24,0.333,0.4712121212121212,0.367,0.17272727272727273,0.9454545454545454,0.473,0.44696969696969696,0.489,0.8772727272727273,0.519,0.163,0.3196969696969697,0.438,7,0.6629999999999999,0.9790000000000001,0.478,0.193,0.266,0.32299999999999995,1.055,0.51,0.18,0.326,0.326,0.754,-0.016,-0.013000000000000001,-0.019,-0.015,-0.01,-0.018000000000000002,0.016200000000000003,0.249,0.53
0,HOFSTRA,0.5529999999999999,0.40145985401459855,7,3,0.08900000000000001,0.07153284671532846,0.6423357664233577,0.54,1.570802919708029,0.462,0.7255474452554744,0.204,0.32116788321167883,0.795,0.25547445255474455,0.163,0,6,7,109.6,0.22899999999999998,0.2029197080291971,0.595,0.3897810218978102,0.076,0.06423357664233577,0.6817518248175183,0.53,1.472992700729927,0.445,0.6554744525547446,0.228,0.3357664233576642,0.726,0.24379562043795622,0.166,0.252,0.21605839416058395,0.38248175182481753,1.8058394160583942,0.075,0.13284671532846715,0.455,0.67007299270073,0.375,0.2510948905109489,0.8029197080291971,0.504,0.4043795620437956,0.515,0.8978102189781022,0.553,0.187,0.37518248175182484,71.3,0.35474452554744523,1.9532846715328467,2.59,0.11199999999999999,0.2,1.79,0.459,0.7211678832116788,0.342,0.24671532846715327,0.8496350364963504,0.564,0.47883211678832116,0.485,0.8452554744525548,0.567,0.128,0.25255474452554744,0.588,10,0.6990000000000001,1.0959999999999999,0.531,0.145,0.226,0.221,1.055,0.557,0.20600000000000002,0.264,0.26,0.758,-0.012,-0.008,-0.016,-0.019,-0.006999999999999999,-0.009000000000000001,0.0219,0.265,0.33299999999999996
0,HOLY-CROSS,0.389,0.2375,8,0,0.1,0.0953125,0.590625,0.475,1.4421875,0.424,0.6109375,0.295,0.425,0.691,0.29375,0.204,3,3,13,96.6,0.295,0.2640625,0.5,0.3390625,0.085,0.0859375,0.63125,0.525,1.45,0.468,0.678125,0.268,0.3890625,0.703,0.2734375,0.189,0.28,0.2296875,0.4140625,1.7953125,0.09699999999999999,0.1671875,0.339,0.4921875,0.337,0.165625,0.9578125,0.535,0.5125,0.502,0.8609375,0.549,0.163,0.31875,68.9,0.4265625,1.6625,-19.07,0.098,0.16875,-6.57,0.297,0.428125,0.343,0.146875,1.0140625,0.458,0.4640625,0.498,0.8546875,0.506,0.172,0.340625,0.188,3,0.6809999999999999,0.9440000000000001,0.44799999999999995,0.196,0.284,0.307,1.1520000000000001,0.546,0.174,0.31,0.278,0.762,-0.013000000000000001,-0.018000000000000002,-0.009000000000000001,0.001,0.01,-0.021,0.0116,0.35600000000000004,0.457
0,HOUSTON-BAPTIST,0.537,0.3464285714285714,5,0,0.091,0.075,0.6375,0.5,1.4535714285714285,0.443,0.6446428571428572,0.335,0.4875,0.678,0.33035714285714285,0.227,2,4,10,99.4,0.32799999999999996,0.2875,0.526,0.3375,0.095,0.0875,0.5892857142857143,0.537,1.4035714285714285,0.457,0.6410714285714286,0.302,0.4232142857142857,0.717,0.30357142857142855,0.216,0.226,0.18571428571428572,0.4642857142857143,1.8107142857142857,0.10800000000000001,0.19464285714285715,0.411,0.5767857142857142,0.39,0.225,0.8267857142857142,0.503,0.4160714285714286,0.456,0.775,0.564,0.187,0.36964285714285716,71.8,0.4375,1.7839285714285715,-19.0,0.1,0.17857142857142858,-1.1,0.367,0.5339285714285714,0.308,0.16428571428571428,0.9196428571428571,0.522,0.48035714285714287,0.544,0.925,0.529,0.193,0.4017857142857143,0.286,4,0.672,0.93,0.455,0.23800000000000002,0.292,0.298,1.1640000000000001,0.585,0.188,0.28600000000000003,0.335,0.7609999999999999,-0.011000000000000001,-0.01,-0.012,-0.009000000000000001,-0.013000000000000001,0.003,0.0169,0.336,0.43200000000000005
0,HOUSTON,0.5379999999999999,0.38248175182481753,1,3,0.17600000000000002,0.12554744525547445,0.6233576642335766,0.539,1.5153284671532847,0.469,0.710948905109489,0.296,0.4481751824817518,0.668,0.29927007299270075,0.197,0,9,2,117.5,0.395,0.3532846715328467,0.54,0.26423357664233577,0.06,0.05547445255474453,0.5416058394160584,0.443,1.3007299270072992,0.376,0.48905109489051096,0.312,0.4058394160583942,0.701,0.2846715328467153,0.219,0.285,0.24817518248175183,0.4394160583941606,1.437956204379562,0.085,0.14014598540145987,0.451,0.5868613138686132,0.299,0.17518248175182483,0.7138686131386861,0.44,0.31386861313868614,0.447,0.7897810218978102,0.481,0.21,0.3970802919708029,65.7,0.41897810218978104,1.9313868613138687,23.08,0.138,0.22627737226277372,3.2,0.393,0.5956204379562043,0.353,0.21021897810218979,0.9197080291970803,0.544,0.5007299270072992,0.5529999999999999,0.9766423357664233,0.559,0.135,0.27007299270072993,0.882,15,0.6609999999999999,1.187,0.539,0.16399999999999998,0.396,0.29600000000000004,0.9209999999999999,0.44299999999999995,0.242,0.285,0.312,0.773,0.005,0.004,0.005,-0.002,0.003,0.006,0.022099999999999998,0.341,0.325
