assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity,abbreviation
0.547,0.375206612,0,5,0.117,0.099173554,0.694214876,0.542,1.449586777,0.473,0.685950413,0.317,0.459504132,0.741,0.340495868,0.235,1,6,2,108.7,0.322,0.269421488,0.459,0.27107438,0.068,0.056198347,0.566942149,0.464,1.485950413,0.397,0.590082645,0.281,0.418181818,0.743,0.310743802,0.209,0.235,0.21322314,0.431404959,1.689256198,0.093,0.163636364,0.43,0.639669421,0.31,0.198347107,0.846280992,0.463,0.391735537,0.447,0.780165289,0.501,0.151,0.299173554,70.3,0.396694215,1.912396694,5.74,0.073,0.12892562,1.58,0.429,0.621487603,0.322,0.2,0.828099174,0.587,0.485950413,0.553,0.963636364,0.573,0.172,0.347107438,0.867,13,67.8,108.8,53.5,20.5,31.2,32.3,101.4,46.3,15.4,26.7,30.1,78.1,0.5,0.8,0.3,1.6,1.6,1.5,1.86,32.5,42.1,NEW-MEXICO-STATE
0.487,0.318461538,3,1,0.121,0.124615385,0.636923077,0.491,1.535384615,0.426,0.653846154,0.359,0.550769231,0.743,0.409230769,0.267,4,6,9,103.6,0.255,0.244615385,0.51,0.349230769,0.094,0.087692308,0.715384615,0.502,1.524615385,0.449,0.684615385,0.346,0.527692308,0.758,0.4,0.262,0.296,0.267692308,0.487692308,1.929230769,0.086,0.158461538,0.327,0.498461538,0.321,0.16,1.026153846,0.511,0.524615385,0.527,0.983076923,0.543,0.163,0.344615385,74.1,0.456923077,1.918461538,-0.09,0.084,0.155384615,2.04,0.39,0.598461538,0.337,0.201538462,0.936923077,0.483,0.452307692,0.473,0.881538462,0.534,0.143,0.3,0.438,7,73.7,103.7,48,16,26.4,36.3,107.4,50.6,18.6,30.9,35.7,77,0.5,1.1,-0.1,0.4,-1.1,-0.3,1.45,33.4,18.3,NEW-MEXICO
0.534,0.372131148,5,0,0.088,0.081967213,0.668852459,0.503,1.48852459,0.468,0.696721311,0.34,0.506557377,0.706,0.357377049,0.24,2,5,8,99.8,0.265,0.231147541,0.556,0.367213115,0.092,0.106557377,0.642622951,0.485,1.550819672,0.426,0.660655738,0.278,0.431147541,0.669,0.28852459,0.186,0.304,0.291803279,0.43442623,1.793442623,0.098,0.181967213,0.399,0.618032787,0.297,0.183606557,0.932786885,0.511,0.47704918,0.509,0.93442623,0.511,0.182,0.390163934,74.4,0.427868852,1.855737705,-8.99,0.108,0.201639344,-3.41,0.221,0.329508197,0.318,0.104918033,1.159016393,0.511,0.591803279,0.491,0.9,0.537,0.175,0.367213115,0.467,7,72.2,97.6,48.8,20.9,25.4,37.3,109.8,51.4,19.6,33,28.8,76.2,0.6,0.4,0.8,-0.6,-1.6,-2.7,1.86,33.5,40.9,NEW-ORLEANS
0.488,0.303846154,4,2,0.074,0.057692308,0.626923077,0.52,1.373076923,0.454,0.623076923,0.284,0.390384615,0.773,0.301923077,0.22,2,2,7,103.6,0.219,0.173076923,0.539,0.317307692,0.084,0.073076923,0.617307692,0.488,1.409615385,0.417,0.588461538,0.239,0.336538462,0.749,0.251923077,0.179,0.254,0.213461538,0.403846154,1.626923077,0.084,0.140384615,0.443,0.625,0.317,0.198076923,0.784615385,0.498,0.390384615,0.509,0.830769231,0.518,0.166,0.313461538,66.8,0.357692308,1.728846154,-1.41,0.091,0.151923077,-0.82,0.368,0.505769231,0.357,0.180769231,0.867307692,0.51,0.442307692,0.491,0.8,0.555,0.154,0.282692308,0.462,6,64.7,101,49.9,17.6,21.4,29.7,104.3,50.2,18.6,26.7,26.2,76.2,-0.6,-0.7,-0.4,-1.6,-0.1,-1.2,2.41,28.4,47.3,NIAGARA
0.462,0.359124088,5,2,0.112,0.099270073,0.662773723,0.546,1.633576642,0.476,0.77810219,0.208,0.340145985,0.622,0.211678832,0.13,0,5,7,109.5,0.321,0.291970803,0.56,0.338686131,0.076,0.075912409,0.618978102,0.481,1.445255474,0.418,0.604379562,0.357,0.515328467,0.694,0.357664234,0.247,0.263,0.23649635,0.360583942,1.748905109,0.082,0.148905109,0.385,0.55620438,0.328,0.182481752,0.889051095,0.475,0.42189781,0.473,0.855474453,0.517,0.183,0.379562044,72.9,0.477372263,1.994160584,-0.79,0.111,0.202919708,-0.48,0.39,0.63649635,0.356,0.226277372,0.997080292,0.553,0.551824818,0.527,0.954744526,0.555,0.146,0.308029197,0.588,10,71.2,103.6,52.8,18.1,29.7,22,105.5,49.3,18.3,30.1,41.5,76.9,-0.2,0.2,-0.7,-0.6,-0.1,1,2.31,36.8,29.3,NICHOLLS-STATE
0.485,0.276521739,3,4,0.112,0.100869565,0.72,0.475,1.373913043,0.415,0.570434783,0.341,0.467826087,0.662,0.309565217,0.225,3,4,6,93,0.204,0.184347826,0.545,0.31826087,0.103,0.090434783,0.71826087,0.457,1.466086957,0.399,0.584347826,0.278,0.406956522,0.671,0.273043478,0.186,0.243,0.231304348,0.448695652,1.613913043,0.095,0.165217391,0.383,0.56173913,0.307,0.172173913,0.904347826,0.456,0.412173913,0.512,0.949565217,0.486,0.162,0.32,69.5,0.415652174,1.615652174,-10.06,0.107,0.186086957,-7.59,0.359,0.493913043,0.335,0.165217391,0.88,0.46,0.405217391,0.488,0.904347826,0.506,0.165,0.314782609,0.571,8,67.3,94.5,47.1,18,22.2,34.1,104.9,47.3,18.1,27.3,29.1,76.7,-0.5,0,-0.9,-0.9,0.4,-0.1,2.62,23.4,49.8,NJIT
0.463,0.314285714,4,2,0.102,0.078571429,0.728571429,0.508,1.480357143,0.458,0.678571429,0.345,0.510714286,0.703,0.358928571,0.242,0,5,4,102.6,0.273,0.2375,0.57,0.305357143,0.093,0.096428571,0.633928571,0.439,1.441071429,0.372,0.535714286,0.318,0.458928571,0.654,0.3,0.208,0.229,0.216071429,0.4375,1.566071429,0.073,0.132142857,0.465,0.669642857,0.291,0.194642857,0.771428571,0.442,0.341071429,0.468,0.85,0.472,0.185,0.376785714,72.7,0.442857143,1.8625,-7.3,0.112,0.203571429,-8.39,0.303,0.448214286,0.327,0.146428571,1.032142857,0.516,0.532142857,0.532,0.966071429,0.54,0.16,0.328571429,0.714,10,69.6,97,47.2,18.4,26.8,36.7,104.7,47.2,19.2,25.9,32.8,76.8,-0.7,-1.3,-0.2,0.8,-0.8,0.5,2.43,34.8,39.9,NORFOLK-STATE
0.489,0.325,5,2,0.114,0.1109375,0.675,0.48,1.6390625,0.405,0.6640625,0.191,0.3125,0.785,0.2453125,0.15,1,6,8,97.9,0.268,0.2703125,0.42,0.2328125,0.101,0.0921875,0.7375,0.439,1.415625,0.392,0.5546875,0.365,0.5171875,0.686,0.3546875,0.251,0.265,0.24375,0.3203125,1.596875,0.088,0.1625,0.31,0.4390625,0.302,0.1328125,0.9765625,0.432,0.421875,0.509,0.98125,0.481,0.213,0.4484375,74.3,0.465625,1.8171875,-7.12,0.109,0.2015625,0.8,0.441,0.7234375,0.337,0.24375,0.915625,0.459,0.4203125,0.491,0.9453125,0.508,0.156,0.3296875,0.5,8,70,93,42.7,19.2,25.5,19.4,102.9,47.9,21.7,33.3,36.6,75.4,-0.4,0.2,-0.9,-1.5,-2.5,-3,1.29,38.8,52.9,NORTH-ALABAMA
0.5,0.32892562,8,1,0.073,0.056198347,0.621487603,0.49,1.510743802,0.435,0.65785124,0.335,0.505785124,0.634,0.320661157,0.212,0,4,9,99.5,0.315,0.292561983,0.582,0.323966942,0.123,0.12231405,0.636363636,0.487,1.319008264,0.422,0.557024793,0.461,0.608264463,0.701,0.426446281,0.323,0.28,0.241322314,0.485950413,1.712396694,0.088,0.158677686,0.419,0.552066116,0.311,0.171900826,0.766942149,0.502,0.385123967,0.49,0.87768595,0.532,0.208,0.421487603,72.4,0.558677686,1.801652893,-12.62,0.13,0.234710744,-2.96,0.344,0.519008264,0.318,0.165289256,0.991735537,0.497,0.492561983,0.51,0.914049587,0.514,0.176,0.373553719,0.4,6,70.3,92.8,44.6,23.5,31.4,34.6,108.5,51.3,21.5,33.1,48,76.1,-0.7,-0.3,-1.1,-1.9,-1.1,0.1,2.43,42.7,14,NORTH-CAROLINA-CENTRAL
0.517,0.37,1,3,0.085,0.083333333,0.755,0.55,1.483333333,0.482,0.715,0.303,0.45,0.748,0.336666667,0.227,0,8,4,111.1,0.291,0.238333333,0.511,0.346666667,0.088,0.086666667,0.581666667,0.49,1.588333333,0.427,0.678333333,0.186,0.295,0.706,0.208333333,0.131,0.205,0.195,0.415,1.763333333,0.101,0.178333333,0.382,0.606666667,0.327,0.198333333,0.981666667,0.489,0.48,0.439,0.776666667,0.51,0.123,0.243333333,70.8,0.351666667,1.968333333,13.65,0.074,0.131666667,5.45,0.339,0.503333333,0.401,0.201666667,0.98,0.524,0.513333333,0.561,0.993333333,0.58,0.153,0.306666667,0.733,11,71.5,116.4,55,17.3,29.1,30.3,98.7,49,13.7,20.5,18.6,78.3,1.8,1.3,2.3,2,0.9,0,1.69,25.7,59.6,NORTH-CAROLINA
0.451,0.2875,4,4,0.083,0.0859375,0.709375,0.518,1.4328125,0.445,0.6375,0.318,0.45625,0.736,0.3359375,0.234,1,7,5,106.6,0.291,0.2515625,0.425,0.271875,0.08,0.0671875,0.6125,0.469,1.5234375,0.419,0.6390625,0.222,0.3375,0.741,0.25,0.164,0.225,0.20625,0.425,1.678125,0.08,0.1359375,0.319,0.4859375,0.309,0.15,1.0375,0.471,0.4890625,0.46,0.81875,0.498,0.122,0.234375,68.3,0.359375,1.8203125,-3.82,0.058,0.0984375,-2.68,0.412,0.590625,0.354,0.209375,0.8421875,0.508,0.428125,0.54,0.9609375,0.552,0.157,0.30625,0.688,11,67.8,104.2,49.4,18.4,28,30.5,104.6,47.7,12.5,25.1,24.1,78,1.6,1.5,1.7,0.4,1.2,0.2,1.31,34.3,77.2,NORTH-DAKOTA-STATE
0.516,0.311764706,8,0,0.045,0.042647059,0.619117647,0.479,1.486764706,0.407,0.604411765,0.31,0.460294118,0.725,0.333823529,0.225,4,3,13,100.9,0.282,0.266176471,0.513,0.375,0.082,0.069117647,0.677941176,0.563,1.480882353,0.494,0.730882353,0.287,0.425,0.709,0.301470588,0.204,0.257,0.214705882,0.473529412,1.969117647,0.09,0.155882353,0.365,0.541176471,0.38,0.205882353,0.939705882,0.559,0.525,0.502,0.892647059,0.585,0.137,0.267647059,69.7,0.414705882,1.757352941,-19.38,0.067,0.116176471,-5.65,0.436,0.648529412,0.331,0.214705882,0.838235294,0.465,0.389705882,0.498,0.885294118,0.515,0.153,0.308823529,0.235,4,68.5,99,46.1,18.4,29.1,31.2,120.3,58,14.3,26.5,30.5,76.8,-0.5,-0.2,-0.8,-0.9,-0.4,1.3,1.59,40.3,42.1,NORTH-DAKOTA
0.561,0.334883721,11,0,0.094,0.100775194,0.590697674,0.499,1.43255814,0.417,0.596899225,0.251,0.359689922,0.733,0.263565891,0.184,1,4,12,96.3,0.248,0.213953488,0.542,0.373643411,0.086,0.063565891,0.648062016,0.495,1.558139535,0.443,0.689922481,0.243,0.378294574,0.68,0.257364341,0.165,0.355,0.325581395,0.389147287,1.798449612,0.119,0.209302326,0.309,0.482170543,0.334,0.16124031,1.075968992,0.491,0.528682171,0.548,0.973643411,0.517,0.164,0.341085271,70.3,0.370542636,1.693023256,-11.8,0.09,0.158139535,5.28,0.486,0.696124031,0.339,0.235658915,0.736434109,0.491,0.36124031,0.452,0.804651163,0.528,0.189,0.373643411,0.25,4,69.6,99.8,45.6,22.6,22.3,24.9,110.7,54,18.7,37.8,28.3,77.2,0.2,0.1,0.3,0.8,-0.4,0.6,0.79,37.7,68.5,NORTH-FLORIDA
0.523,0.301923077,0,1,0.069,0.061538462,0.617307692,0.504,1.348076923,0.428,0.576923077,0.327,0.440384615,0.699,0.307692308,0.228,2,6,4,105.5,0.308,0.255769231,0.401,0.211538462,0.099,0.073076923,0.575,0.456,1.276923077,0.413,0.526923077,0.289,0.369230769,0.63,0.232692308,0.182,0.25,0.205769231,0.409615385,1.396153846,0.095,0.15,0.306,0.390384615,0.281,0.109615385,0.886538462,0.471,0.417307692,0.472,0.780769231,0.481,0.188,0.336538462,63.2,0.409615385,1.667307692,11.46,0.117,0.184615385,4.92,0.455,0.613461538,0.335,0.205769231,0.734615385,0.505,0.371153846,0.528,0.873076923,0.535,0.151,0.276923077,0.692,9,61.5,105,49.1,17.4,29.4,33.6,95.6,47.5,20.7,26.8,30.9,75.8,-0.8,-0.5,-1.1,-1.1,-1.6,-1.2,2.05,21.9,47.7,NORTH-TEXAS
0.547,0.327433628,5,1,0.077,0.079646018,0.681415929,0.491,1.433628319,0.417,0.598230088,0.321,0.460176991,0.677,0.311504425,0.217,4,3,9,97.7,0.271,0.249557522,0.412,0.265486726,0.096,0.083185841,0.67079646,0.496,1.438938053,0.448,0.644247788,0.378,0.543362832,0.687,0.373451327,0.26,0.227,0.2,0.43539823,1.8,0.089,0.157522124,0.282,0.405309735,0.341,0.138053097,1.033628319,0.49,0.50619469,0.483,0.87079646,0.53,0.135,0.265486726,70.4,0.504424779,1.720353982,-12.18,0.07,0.123893805,-0.43,0.396,0.568141593,0.374,0.212389381,0.865486726,0.446,0.385840708,0.517,0.930973451,0.521,0.177,0.355752212,0.357,5,67.4,97.4,45.8,22.2,28.1,32,112.1,51.7,14.2,26.1,38.3,77.4,0.3,-0.2,0.9,2,0.6,-1.3,1.08,31.3,50.4,NORTHERN-ARIZONA
0.508,0.329230769,6,2,0.079,0.08,0.661538462,0.544,1.430769231,0.453,0.647692308,0.292,0.418461538,0.71,0.296923077,0.208,1,5,8,105,0.227,0.189230769,0.411,0.283076923,0.087,0.063076923,0.646153846,0.511,1.521538462,0.453,0.689230769,0.276,0.42,0.707,0.296923077,0.195,0.232,0.2,0.418461538,1.852307692,0.094,0.166153846,0.331,0.503076923,0.352,0.176923077,1.018461538,0.503,0.512307692,0.499,0.846153846,0.538,0.129,0.255384615,70.7,0.409230769,1.853846154,-3.09,0.052,0.092307692,2.07,0.492,0.704615385,0.371,0.261538462,0.726153846,0.532,0.386153846,0.501,0.850769231,0.569,0.163,0.316923077,0.5,8,70.2,106.6,53.6,17.5,19.9,30.2,110,53,14.7,26.6,29.6,76.8,0.4,0.1,0.6,-0.1,-0.6,-0.9,2.63,23,53.6,NORTHERN-COLORADO
0.5,0.25,6,3,0.101,0.0875,0.589583333,0.44,1.308333333,0.382,0.5,0.354,0.4625,0.64,0.295833333,0.226,0,1,8,83.7,0.221,0.19375,0.578,0.339583333,0.167,0.141666667,0.683333333,0.483,1.36875,0.429,0.5875,0.405,0.554166667,0.722,0.4,0.292,0.311,0.266666667,0.445833333,1.722916667,0.093,0.160416667,0.368,0.504166667,0.293,0.147916667,0.864583333,0.508,0.439583333,0.548,0.95,0.528,0.185,0.370833333,69.2,0.520833333,1.447916667,-12.88,0.099,0.170833333,-1.88,0.352,0.460416667,0.33,0.152083333,0.847916667,0.41,0.347916667,0.452,0.783333333,0.474,0.203,0.389583333,0.333,4,68.7,91.7,44,22.6,23.2,35.4,104.7,48.3,21.5,32,40.5,76.4,-0.3,-0.7,0.1,-0.8,-0.9,-0.5,2.28,33.4,57.2,NORTHERN-ILLINOIS
0.486,0.315702479,2,3,0.04,0.028099174,0.682644628,0.543,1.398347107,0.465,0.649586777,0.32,0.447933884,0.76,0.340495868,0.243,3,5,7,108.3,0.22,0.175206612,0.533,0.333884298,0.063,0.049586777,0.619834711,0.528,1.423140496,0.44,0.626446281,0.22,0.312396694,0.704,0.219834711,0.154,0.172,0.14214876,0.391735537,1.72231405,0.09,0.155371901,0.512,0.72892562,0.342,0.249586777,0.694214876,0.543,0.376859504,0.47,0.761983471,0.548,0.152,0.280991736,68.7,0.332231405,1.859504132,5.8,0.073,0.125619835,2.51,0.44,0.614876033,0.358,0.219834711,0.783471074,0.549,0.429752066,0.53,0.85785124,0.577,0.152,0.289256198,0.533,8,68.9,109,52.9,17,21.5,33.7,101.9,53.5,16.3,16.9,22.3,76.4,-1.3,-1.2,-1.4,-0.8,0.9,0.1,1.4,31,75.8,NORTHERN-IOWA
0.567,0.345283019,5,0,0.082,0.077358491,0.569811321,0.482,1.524528302,0.4,0.609433962,0.23,0.350943396,0.672,0.235849057,0.155,3,5,8,99.9,0.341,0.326415094,0.544,0.350943396,0.079,0.062264151,0.632075472,0.505,1.422641509,0.454,0.645283019,0.259,0.367924528,0.703,0.258490566,0.182,0.314,0.260377358,0.347169811,1.694339623,0.105,0.179245283,0.338,0.481132075,0.302,0.145283019,0.941509434,0.531,0.5,0.499,0.89245283,0.53,0.188,0.369811321,68.3,0.39245283,1.705660377,-7.97,0.143,0.243396226,-2.7,0.485,0.739622642,0.339,0.250943396,0.78490566,0.457,0.358490566,0.501,0.896226415,0.504,0.169,0.343396226,0.385,5,66.9,102.2,45.6,20.8,36.1,24.4,107,52,20.6,33.6,25.9,76.2,-0.5,-0.8,-0.2,-0.3,-0.5,-1.9,1.63,32.1,65.1,NORTHERN-KENTUCKY
0.538,0.340495868,2,2,0.066,0.059504132,0.656198347,0.528,1.414876033,0.447,0.633057851,0.245,0.347107438,0.757,0.262809917,0.186,0,7,5,105.9,0.231,0.188429752,0.481,0.289256198,0.078,0.061157025,0.628099174,0.491,1.395041322,0.431,0.601652893,0.275,0.383471074,0.659,0.252892562,0.181,0.229,0.195041322,0.366942149,1.623140496,0.087,0.143801653,0.353,0.492561983,0.339,0.166942149,0.902479339,0.482,0.434710744,0.494,0.823140496,0.515,0.152,0.282644628,66.4,0.357024793,1.757024793,9.15,0.084,0.138842975,5.22,0.449,0.634710744,0.359,0.228099174,0.780165289,0.519,0.404958678,0.506,0.844628099,0.556,0.143,0.26446281,0.667,10,67,111.8,51.8,15.9,22.7,25.8,98.7,49.8,17.4,23,28.6,78.1,0.5,0.6,0.4,0.3,1.9,2.7,1.86,23.7,71.2,NOTRE-DAME
0.539,0.37,3,3,0.081,0.073333333,0.628333333,0.515,1.508333333,0.455,0.686666667,0.292,0.44,0.773,0.34,0.225,0,5,4,107.4,0.313,0.266666667,0.625,0.391666667,0.092,0.081666667,0.585,0.466,1.526666667,0.41,0.626666667,0.216,0.33,0.687,0.226666667,0.148,0.327,0.305,0.406666667,1.65,0.08,0.141666667,0.41,0.626666667,0.271,0.17,0.9,0.507,0.456666667,0.499,0.89,0.49,0.188,0.39,70.6,0.353333333,1.895,6.5,0.122,0.215,0.86,0.41,0.618333333,0.294,0.181666667,0.89,0.567,0.505,0.501,0.895,0.552,0.154,0.311666667,0.733,11,69.7,107.2,50.2,18.1,30.1,30.6,100.3,47.6,21.1,33.3,22.2,76.5,-1.1,-1.7,-0.6,1,0.7,-1.6,1.08,18.5,55,OAKLAND
0.578,0.379047619,2,2,0.129,0.127619048,0.676190476,0.567,1.36,0.482,0.655238095,0.331,0.44952381,0.767,0.344761905,0.254,0,7,3,111,0.279,0.211428571,0.433,0.266666667,0.089,0.068571429,0.546666667,0.462,1.51047619,0.407,0.615238095,0.293,0.441904762,0.759,0.335238095,0.222,0.29,0.276190476,0.447619048,1.72952381,0.105,0.179047619,0.343,0.518095238,0.316,0.163809524,0.992380952,0.455,0.451428571,0.481,0.822857143,0.503,0.135,0.268571429,68,0.411428571,1.885714286,15.84,0.076,0.12952381,9.53,0.433,0.588571429,0.392,0.23047619,0.771428571,0.551,0.424761905,0.519,0.887619048,0.599,0.171,0.323809524,0.769,10,67.8,117.5,56.7,19.1,27.9,33.1,97.6,46.2,15.8,29,29.3,77.2,-0.3,-0.8,0.2,0.8,0.2,0.5,1.87,31.6,44.8,OHIO-STATE
0.503,0.323333333,2,4,0.076,0.066666667,0.603333333,0.499,1.498333333,0.429,0.643333333,0.286,0.428333333,0.79,0.338333333,0.226,0,9,2,106.5,0.284,0.255,0.471,0.286666667,0.085,0.073333333,0.643333333,0.492,1.403333333,0.433,0.608333333,0.252,0.353333333,0.769,0.271666667,0.194,0.261,0.213333333,0.435,1.653333333,0.083,0.143333333,0.372,0.521666667,0.316,0.165,0.881666667,0.503,0.443333333,0.5,0.856666667,0.526,0.19,0.368333333,69,0.333333333,1.835,4.62,0.108,0.186666667,-1.74,0.423,0.633333333,0.332,0.21,0.865,0.501,0.433333333,0.5,0.858333333,0.539,0.139,0.275,0.867,13,68.2,107.1,49.8,16.4,28.2,28.2,99.5,48.5,21,26.7,26,76.6,0.1,-0.9,1.2,0.6,-2,-0.6,2.1,22.4,53.5,OHIO
0.505,0.326315789,1,1,0.157,0.138596491,0.638596491,0.486,1.464912281,0.441,0.645614035,0.363,0.531578947,0.66,0.350877193,0.24,4,5,6,98.7,0.328,0.298245614,0.492,0.273684211,0.095,0.096491228,0.610526316,0.455,1.412280702,0.394,0.556140351,0.329,0.464912281,0.728,0.338596491,0.24,0.312,0.289473684,0.452631579,1.624561404,0.126,0.226315789,0.376,0.531578947,0.327,0.173684211,0.880701754,0.434,0.38245614,0.49,0.9,0.497,0.215,0.447368421,71.9,0.445614035,1.773684211,12.71,0.143,0.256140351,6.64,0.308,0.450877193,0.292,0.131578947,1.014035088,0.507,0.514035088,0.51,0.936842105,0.516,0.183,0.384210526,0.571,8,70.6,105,48.6,21.4,33.1,36.3,91.7,45.5,24.9,31.4,32.9,77.6,0,-0.1,0.1,0.1,1.5,1.8,1.79,40.4,67.1,OKLAHOMA-STATE
0.584,0.395348837,2,1,0.058,0.049612403,0.651162791,0.577,1.339534884,0.506,0.67751938,0.274,0.36744186,0.743,0.272868217,0.204,1,8,4,107.1,0.239,0.172093023,0.441,0.248062016,0.054,0.043410853,0.548837209,0.469,1.364341085,0.413,0.562790698,0.266,0.362790698,0.731,0.265116279,0.194,0.239,0.204651163,0.376744186,1.545736434,0.111,0.189147287,0.374,0.510077519,0.304,0.15503876,0.854263566,0.477,0.407751938,0.478,0.753488372,0.503,0.192,0.364341085,67.9,0.379844961,1.818604651,14.43,0.111,0.189147287,3.43,0.404,0.541085271,0.352,0.190697674,0.798449612,0.61,0.486821705,0.522,0.823255814,0.601,0.191,0.358139535,0.75,12,67.7,111.9,57.7,21.2,24.9,27.4,95.4,46.9,21.5,24.5,26.6,76.7,0.1,0.4,-0.1,-1.9,-0.4,0.5,2.33,27.8,33.9,OKLAHOMA
0.532,0.3125,3,3,0.138,0.105357143,0.608928571,0.468,1.375,0.427,0.5875,0.37,0.508928571,0.691,0.351785714,0.256,2,3,8,100,0.322,0.276785714,0.581,0.339285714,0.059,0.058928571,0.583928571,0.502,1.382142857,0.422,0.583928571,0.297,0.410714286,0.67,0.275,0.199,0.298,0.258928571,0.416071429,1.6625,0.084,0.1375,0.446,0.616071429,0.357,0.219642857,0.766071429,0.476,0.364285714,0.488,0.842857143,0.527,0.166,0.314285714,65.6,0.4125,1.639285714,-2.9,0.109,0.178571429,-0.36,0.273,0.375,0.3,0.1125,1,0.475,0.475,0.512,0.885714286,0.507,0.159,0.305357143,0.429,6,64.4,102.9,45.8,19.6,33.2,38,104.2,50.6,19.6,30.6,32,76.3,-0.7,-1.5,0.1,-0.3,-0.8,-0.9,1.79,26.1,48.4,OLD-DOMINION
0.424,0.315328467,5,4,0.113,0.112408759,0.751824818,0.551,1.630656934,0.456,0.743065693,0.214,0.348905109,0.741,0.258394161,0.158,1,7,6,112.8,0.287,0.265693431,0.394,0.252554745,0.107,0.089051095,0.659854015,0.463,1.557664234,0.411,0.640875912,0.236,0.367883212,0.718,0.264233577,0.17,0.234,0.22919708,0.372262774,1.705109489,0.089,0.162043796,0.362,0.56350365,0.282,0.159124088,0.994160584,0.485,0.481751825,0.466,0.889051095,0.492,0.156,0.319708029,72.8,0.372262774,2.054014599,2.25,0.096,0.175182482,-2.39,0.488,0.795620438,0.389,0.309489051,0.835036496,0.519,0.433576642,0.534,1.017518248,0.572,0.138,0.287591241,0.647,11,71.9,108,54.2,15.5,24.9,20.4,104.8,48.6,14.8,25.7,24.6,75.7,-1.4,-2.2,-0.6,-0.9,-2.1,-0.7,1.98,28.5,64.5,ORAL-ROBERTS
0.47,0.30619469,3,0,0.1,0.084955752,0.596460177,0.504,1.414159292,0.461,0.651327434,0.302,0.426548673,0.68,0.290265487,0.205,6,3,11,99.4,0.242,0.198230088,0.507,0.330973451,0.049,0.049557522,0.621238938,0.514,1.474336283,0.443,0.653097345,0.277,0.408849558,0.706,0.288495575,0.196,0.309,0.267256637,0.414159292,1.803539823,0.087,0.150442478,0.425,0.626548673,0.333,0.208849558,0.847787611,0.524,0.444247788,0.528,0.888495575,0.54,0.164,0.327433628,69.1,0.43539823,1.716814159,2.27,0.089,0.153982301,5.77,0.29,0.410619469,0.302,0.123893805,1.003539823,0.526,0.527433628,0.472,0.794690265,0.531,0.16,0.307964602,0.214,3,68.5,106.9,50.4,17.9,25.3,30.2,104.6,51.4,19.1,32,27.7,78.1,1.1,1.3,0.9,0.7,0.9,1.9,2.21,40.8,55.1,OREGON-STATE
0.47,0.310743802,1,1,0.077,0.066115702,0.585123967,0.527,1.419834711,0.466,0.661157025,0.306,0.434710744,0.643,0.279338843,0.197,2,7,6,106.8,0.32,0.262809917,0.503,0.307438017,0.065,0.059504132,0.558677686,0.505,1.376859504,0.444,0.611570248,0.268,0.368595041,0.717,0.26446281,0.192,0.27,0.216528926,0.444628099,1.656198347,0.082,0.137190083,0.379,0.52231405,0.323,0.168595041,0.854545455,0.518,0.442975207,0.478,0.775206612,0.534,0.178,0.33553719,66.6,0.396694215,1.776859504,9.51,0.09,0.150413223,6.01,0.357,0.507438017,0.345,0.175206612,0.912396694,0.533,0.485950413,0.522,0.847933884,0.546,0.154,0.295867769,0.6,9,66.4,113,53,18,32.2,32.1,101.5,51.8,20.1,27.3,26.1,78.1,1.2,1.6,0.7,0.9,0.8,1.5,2.31,28.4,27.2,OREGON
