,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity,Tempo-Adj,Avg. Poss Length-Offense,Avg. Poss Length-Defense,Off. Efficiency-Adj,Def. Efficiency-Adj,Off-FT,Off-2P,Off-3P,Def-FT,Def-2P,Def-3P
0,BINGHAMTON,0.382,0.24166666666666667,1,1,0.071,0.06666666666666667,0.7333333333333333,0.486,1.45,0.437,0.6333333333333333,0.402,0.5833333333333334,0.686,0.4,0.276,0,1,1,100.9,0.298,0.2833333333333333,0.397,0.24166666666666667,0.09300000000000001,0.09166666666666666,0.6666666666666666,0.451,1.525,0.399,0.6083333333333333,0.29,0.44166666666666665,0.792,0.35,0.23,0.24100000000000002,0.23333333333333334,0.475,1.725,0.102,0.18333333333333332,0.383,0.5833333333333334,0.271,0.15833333333333333,0.9416666666666667,0.478,0.45,0.47,0.9,0.497,0.14,0.2833333333333333,71.6,0.4583333333333333,1.8083333333333333,-18.58,0.065,0.11666666666666667,-8.08,0.322,0.4666666666666667,0.304,0.14166666666666666,0.9833333333333333,0.5,0.49166666666666664,0.53,1.0166666666666666,0.524,0.16899999999999998,0.35,0.667,2,0.701,0.965,0.457,0.212,0.33299999999999996,0.316,1.036,0.5,0.11699999999999999,0.254,0.295,0.768,-0.006999999999999999,-0.004,-0.01,-0.001,0.0,0.0,0.0213,0.382,0.536,70.1,18.4,16.8,96.5,103.6,17.7,56.9,25.4,19.2,57.0,23.8
0,BOISE-STATE,0.392,0.25,0,0,0.077,0.0625,0.675,0.487,1.4,0.455,0.6375,0.366,0.5125,0.683,0.35,0.25,1,0,1,94.5,0.175,0.1375,0.295,0.1625,0.099,0.1,0.65,0.463,1.3625,0.404,0.55,0.358,0.4875,0.718,0.35,0.257,0.217,0.1875,0.4375,1.6125,0.069,0.125,0.404,0.55,0.295,0.1625,0.8125,0.477,0.3875,0.508,0.8375,0.506,0.21,0.425,72.3,0.4,1.7125,5.91,0.138,0.25,1.91,0.277,0.3875,0.226,0.0875,1.0125,0.543,0.55,0.49200000000000005,0.8125,0.521,0.14300000000000002,0.275,0.5,1,0.6990000000000001,1.026,0.48700000000000004,0.152,0.175,0.366,0.937,0.46299999999999997,0.235,0.217,0.358,0.7759999999999999,-0.005,-0.009000000000000001,-0.0,0.013000000000000001,0.011000000000000001,0.011000000000000001,0.0218,0.159,0.536,69.9,16.5,17.1,102.6,93.7,20.4,64.2,15.3,21.7,48.1,30.2
0,BOSTON-COLLEGE,0.47600000000000003,0.325,0,0,0.14,0.11666666666666667,0.6583333333333333,0.479,1.5833333333333333,0.432,0.6833333333333333,0.268,0.425,0.608,0.25833333333333336,0.163,1,2,1,97.3,0.294,0.2916666666666667,0.48100000000000004,0.31666666666666665,0.046,0.05,0.7,0.517,1.5083333333333333,0.436,0.6583333333333333,0.199,0.3,0.694,0.20833333333333334,0.138,0.275,0.25,0.45,1.7666666666666666,0.11,0.2,0.448,0.675,0.358,0.24166666666666667,0.8333333333333334,0.5,0.4166666666666667,0.5,0.95,0.535,0.20800000000000002,0.43333333333333335,72.9,0.375,1.775,-4.08,0.13699999999999998,0.25,-4.41,0.311,0.49166666666666664,0.305,0.15,1.0916666666666666,0.489,0.5333333333333333,0.5,0.95,0.497,0.151,0.31666666666666665,0.667,2,0.7040000000000001,1.021,0.479,0.174,0.294,0.268,0.961,0.517,0.23800000000000002,0.275,0.19899999999999998,0.77,-0.006999999999999999,-0.009000000000000001,-0.005,-0.006,-0.0,0.011000000000000001,0.019,0.245,0.486,70.4,15.5,16.6,102.1,96.1,14.6,60.1,25.4,11.8,47.2,41.0
0,BOSTON-UNIVERSITY,0.513,0.3416666666666667,1,0,0.109,0.09166666666666666,0.6916666666666667,0.505,1.525,0.437,0.6666666666666666,0.311,0.475,0.702,0.3333333333333333,0.219,0,2,1,102.7,0.265,0.25,0.514,0.3,0.12300000000000001,0.11666666666666667,0.6916666666666667,0.485,1.4,0.417,0.5833333333333334,0.375,0.525,0.587,0.30833333333333335,0.22,0.245,0.225,0.4,1.6666666666666667,0.087,0.15833333333333333,0.399,0.5583333333333333,0.343,0.19166666666666668,0.8416666666666667,0.465,0.39166666666666666,0.493,0.9166666666666666,0.505,0.198,0.4083333333333333,72.8,0.425,1.875,-11.41,0.12300000000000001,0.225,-1.41,0.377,0.575,0.362,0.20833333333333334,0.95,0.482,0.4583333333333333,0.507,0.9416666666666667,0.536,0.15,0.30833333333333335,0.667,2,0.698,0.976,0.409,0.171,0.272,0.426,1.037,0.5529999999999999,0.221,0.28800000000000003,0.5,0.775,-0.001,-0.006,0.003,0.006999999999999999,0.004,0.011000000000000001,0.0264,0.4,0.628,69.8,17.4,17.1,97.6,103.7,27.1,49.6,23.3,22.8,43.0,34.2
0,BOWLING-GREEN-STATE,0.41,0.26666666666666666,1,1,0.057,0.05,0.6583333333333333,0.471,1.5833333333333333,0.411,0.65,0.3,0.475,0.719,0.3416666666666667,0.216,0,1,1,101.4,0.336,0.3333333333333333,0.518,0.35833333333333334,0.1,0.1,0.6583333333333333,0.543,1.4416666666666667,0.48,0.6916666666666667,0.266,0.38333333333333336,0.696,0.26666666666666666,0.185,0.18600000000000003,0.15,0.375,1.8333333333333333,0.08800000000000001,0.15833333333333333,0.393,0.5666666666666667,0.324,0.18333333333333332,0.875,0.581,0.5083333333333333,0.449,0.8083333333333333,0.565,0.16699999999999998,0.325,72.3,0.425,1.8333333333333333,-19.8,0.111,0.2,-19.8,0.368,0.5833333333333334,0.329,0.19166666666666668,1.0,0.458,0.4583333333333333,0.551,0.9916666666666667,0.507,0.159,0.3416666666666667,0.667,2,0.7290000000000001,0.98,0.47100000000000003,0.18899999999999997,0.336,0.3,1.061,0.5429999999999999,0.18,0.18600000000000003,0.266,0.765,-0.006999999999999999,-0.009000000000000001,-0.004,-0.005,0.003,-0.015,0.0179,0.28800000000000003,0.38799999999999996,72.9,16.7,16.2,98.0,106.1,18.6,50.0,31.4,14.5,55.5,30.0
0,BRADLEY,0.446,0.30833333333333335,1,0,0.105,0.09166666666666666,0.6083333333333333,0.549,1.4416666666666667,0.48,0.6916666666666667,0.451,0.65,0.692,0.45,0.312,0,2,1,115.6,0.243,0.21666666666666667,0.507,0.30833333333333335,0.07200000000000001,0.06666666666666667,0.675,0.491,1.4166666666666667,0.429,0.6083333333333333,0.259,0.36666666666666664,0.841,0.30833333333333335,0.218,0.263,0.21666666666666667,0.5333333333333333,1.7,0.066,0.11666666666666667,0.382,0.5416666666666666,0.323,0.175,0.875,0.495,0.43333333333333335,0.519,0.8916666666666667,0.534,0.198,0.39166666666666666,70.5,0.4,2.033333333333333,2.15,0.147,0.25833333333333336,-0.85,0.358,0.5166666666666667,0.387,0.2,0.925,0.532,0.49166666666666664,0.48100000000000004,0.825,0.581,0.114,0.225,0.667,2,0.7020000000000001,1.031,0.504,0.139,0.221,0.44,0.991,0.504,0.215,0.258,0.316,0.768,0.002,-0.003,0.006,0.009000000000000001,0.002,-0.031,0.0152,0.335,0.45799999999999996,70.2,16.5,16.7,103.1,99.1,22.5,47.7,29.8,20.7,48.3,31.0
0,BRIGHAM-YOUNG,0.38,0.2375,1,0,0.105,0.1,0.7,0.467,1.5,0.417,0.625,0.292,0.4375,0.657,0.2875,0.192,0,1,1,87.1,0.307,0.2875,0.489,0.275,0.077,0.075,0.65,0.443,1.4375,0.391,0.5625,0.443,0.6375,0.706,0.45,0.313,0.233,0.2125,0.4875,1.725,0.2,0.3875,0.339,0.4875,0.308,0.15,0.95,0.434,0.4125,0.466,0.8625,0.496,0.187,0.4,77.7,0.575,1.6875,16.62,0.11,0.2125,18.12,0.35,0.525,0.286,0.15,0.975,0.487,0.475,0.534,0.9875,0.494,0.239,0.5375,0.5,1,0.731,1.052,0.474,0.253,0.31,0.312,0.9229999999999999,0.446,0.185,0.24600000000000002,0.375,0.777,-0.003,0.002,-0.006999999999999999,0.006,0.013999999999999999,0.012,0.0144,0.33899999999999997,0.365,73.1,15.8,16.8,105.2,92.3,16.9,51.7,31.3,22.3,49.5,28.2
0,BROWN,0.494,0.31666666666666665,2,0,0.065,0.05,0.5833333333333334,0.531,1.35,0.475,0.6416666666666667,0.37,0.5,0.517,0.25833333333333336,0.191,1,0,3,92.7,0.2,0.16666666666666666,0.5,0.3416666666666667,0.054000000000000006,0.05,0.6666666666666666,0.597,1.325,0.516,0.6833333333333333,0.346,0.4583333333333333,0.764,0.35,0.264,0.17600000000000002,0.125,0.38333333333333336,1.9333333333333333,0.12300000000000001,0.225,0.415,0.55,0.394,0.21666666666666667,0.775,0.602,0.4666666666666667,0.514,0.7916666666666666,0.627,0.209,0.4083333333333333,73.1,0.4583333333333333,1.6916666666666667,-13.6,0.11900000000000001,0.21666666666666667,-3.94,0.315,0.425,0.353,0.15,0.925,0.532,0.49166666666666664,0.486,0.75,0.533,0.205,0.4083333333333333,0.0,0,0.725,0.975,0.531,0.223,0.2,0.37,1.041,0.597,0.223,0.17600000000000002,0.34600000000000003,0.764,-0.011000000000000001,-0.013000000000000001,-0.009000000000000001,-0.004,0.0,-0.009000000000000001,0.013000000000000001,0.31,0.609,72.5,15.0,17.9,97.5,104.1,15.3,58.1,26.6,18.1,48.3,33.6
0,BRYANT,0.47700000000000004,0.5125,0,1,0.179,0.125,0.8375,0.676,1.8125,0.593,1.075,0.4,0.725,0.69,0.5,0.276,0,1,0,139.6,0.43700000000000006,0.3875,0.675,0.3375,0.043,0.05,0.5,0.421,1.425,0.351,0.5,0.254,0.3625,0.448,0.1625,0.114,0.163,0.1625,0.575,1.3625,0.065,0.1375,0.509,0.725,0.276,0.2,0.7,0.429,0.3,0.35100000000000003,0.6625,0.427,0.305,0.7,84.3,0.3875,2.95,4.61,0.225,0.475,-14.39,0.352,0.6375,0.471,0.3,1.175,0.66,0.775,0.649,1.225,0.684,0.127,0.3125,1.0,2,0.7509999999999999,1.01,0.568,0.17800000000000002,0.314,0.5589999999999999,1.028,0.5660000000000001,0.293,0.235,0.45299999999999996,0.772,-0.015,-0.02,-0.01,0.003,0.009000000000000001,0.019,0.0268,0.212,0.237,75.1,14.2,15.9,101.0,102.8,24.7,58.4,16.9,14.3,42.9,42.9
0,BUCKNELL,0.581,0.45,1,0,0.135,0.11666666666666667,0.6666666666666666,0.655,1.4,0.554,0.775,0.274,0.38333333333333336,0.696,0.26666666666666666,0.19,0,2,1,128.6,0.325,0.21666666666666667,0.5489999999999999,0.325,0.04,0.03333333333333333,0.45,0.464,1.4916666666666667,0.397,0.5916666666666667,0.168,0.25,0.6,0.15,0.101,0.27899999999999997,0.25833333333333336,0.375,1.5333333333333334,0.092,0.15,0.419,0.625,0.32,0.2,0.8666666666666667,0.452,0.39166666666666666,0.445,0.7083333333333334,0.476,0.15,0.2833333333333333,65.4,0.3333333333333333,2.1,-17.1,0.077,0.125,-20.6,0.405,0.5666666666666667,0.5,0.2833333333333333,0.8333333333333334,0.59,0.49166666666666664,0.555,0.8833333333333333,0.664,0.14400000000000002,0.26666666666666666,0.667,2,0.687,0.9890000000000001,0.5870000000000001,0.182,0.28800000000000003,0.34700000000000003,1.073,0.544,0.17300000000000001,0.33299999999999996,0.15,0.782,0.026000000000000002,0.027000000000000003,0.024,0.003,-0.004,0.002,0.0177,0.264,0.703,68.7,17.9,20.9,98.9,107.3,17.3,54.7,28.1,6.8,50.0,43.2
0,BUFFALO,0.449,0.2916666666666667,1,0,0.1,0.1,0.5083333333333333,0.478,1.4916666666666667,0.436,0.65,0.324,0.48333333333333334,0.741,0.35833333333333334,0.24,1,1,2,84.9,0.17300000000000001,0.15,0.575,0.4166666666666667,0.084,0.08333333333333333,0.7166666666666667,0.549,1.4583333333333333,0.497,0.725,0.571,0.8333333333333334,0.76,0.6333333333333333,0.434,0.322,0.24166666666666667,0.44166666666666665,2.2333333333333334,0.127,0.26666666666666666,0.314,0.4583333333333333,0.327,0.15,1.0,0.575,0.575,0.593,0.9583333333333334,0.602,0.212,0.5,84.0,0.5833333333333334,1.7833333333333334,-3.33,0.147,0.30833333333333335,14.67,0.335,0.5,0.25,0.125,0.9916666666666667,0.529,0.525,0.40700000000000003,0.6583333333333333,0.518,0.231,0.5166666666666667,0.333,1,0.782,0.985,0.478,0.243,0.17300000000000001,0.335,1.0190000000000001,0.5489999999999999,0.23199999999999998,0.319,0.56,0.778,-0.001,0.001,-0.003,0.001,0.011000000000000001,0.023,0.008199999999999999,0.35,0.10800000000000001,78.2,14.1,15.3,98.5,101.9,20.1,58.9,21.0,28.4,51.5,20.1
0,BUTLER,0.475,0.35,1,0,0.114,0.1,0.6625,0.485,1.6375,0.45,0.7375,0.252,0.4125,0.727,0.3,0.183,0,1,1,101.3,0.21600000000000003,0.2,0.625,0.375,0.048,0.05,0.725,0.509,1.375,0.436,0.6,0.118,0.1625,0.692,0.1125,0.082,0.159,0.125,0.4125,1.5125,0.081,0.15,0.364,0.5,0.4,0.2,0.875,0.457,0.4,0.496,0.85,0.521,0.261,0.5125,74.5,0.3,1.8875,16.58,0.14800000000000002,0.275,1.58,0.359,0.5875,0.191,0.1125,1.05,0.595,0.625,0.504,0.8625,0.515,0.12,0.25,0.5,1,0.716,1.024,0.485,0.134,0.21600000000000003,0.252,0.972,0.509,0.275,0.159,0.11800000000000001,0.773,0.001,0.008,-0.006,-0.008,0.008,0.006,0.0216,0.183,0.387,71.6,16.2,15.7,102.4,97.2,15.9,66.2,17.9,7.4,52.9,39.7
0,CAL-POLY,0.415,0.275,1,0,0.102,0.075,0.8875,0.5,1.45,0.457,0.6625,0.388,0.5625,0.578,0.325,0.224,0,1,1,90.4,0.35600000000000004,0.325,0.47200000000000003,0.2125,0.107,0.1125,0.5875,0.346,1.5,0.3,0.45,0.442,0.6625,0.679,0.45,0.3,0.26,0.3125,0.5125,1.4875,0.127,0.25,0.508,0.7625,0.18,0.1375,0.7375,0.424,0.3125,0.426,0.9,0.41,0.207,0.475,78.6,0.625,1.775,-0.51,0.115,0.225,11.49,0.276,0.4,0.313,0.125,1.05,0.512,0.5375,0.574,1.2125,0.517,0.247,0.5625,0.5,1,0.6990000000000001,0.9259999999999999,0.402,0.313,0.11800000000000001,0.435,0.991,0.377,0.248,0.195,0.547,0.772,-0.003,0.002,-0.008,0.009000000000000001,0.013000000000000001,-0.011000000000000001,0.0248,0.35,0.644,69.9,16.7,15.3,92.6,99.1,22.9,58.3,18.8,33.3,46.7,20.0
0,CAL-STATE-BAKERSFIELD,0.605,0.325,1,0,0.11900000000000001,0.1,0.6,0.408,1.5,0.358,0.5375,0.192,0.2875,0.609,0.175,0.117,0,1,1,88.9,0.358,0.3625,0.579,0.275,0.107,0.1125,0.65,0.431,1.2625,0.376,0.475,0.307,0.3875,0.645,0.25,0.198,0.294,0.25,0.325,1.3375,0.087,0.1375,0.337,0.425,0.324,0.1375,0.8375,0.403,0.3375,0.483,0.9,0.462,0.20600000000000002,0.375,63.2,0.375,1.4,-3.99,0.095,0.15,24.01,0.3,0.45,0.333,0.15,1.05,0.369,0.3875,0.517,0.9625,0.428,0.16,0.3125,0.5,1,0.655,0.927,0.37,0.18100000000000002,0.26,0.19399999999999998,1.0090000000000001,0.49,0.231,0.281,0.29600000000000004,0.7659999999999999,-0.001,-0.005,0.004,0.004,-0.001,-0.026000000000000002,0.0087,0.321,0.349,65.5,21.6,17.5,92.7,100.9,16.7,58.3,25.0,16.5,41.7,41.7
0,CAL-STATE-FULLERTON,0.5,0.2846153846153846,1,0,0.08800000000000001,0.06923076923076923,0.6076923076923076,0.475,1.376923076923077,0.413,0.5692307692307692,0.425,0.5846153846153846,0.724,0.4230769230769231,0.307,0,2,1,101.4,0.263,0.23076923076923078,0.53,0.3384615384615385,0.113,0.1,0.6461538461538462,0.545,1.353846153846154,0.472,0.6384615384615384,0.358,0.4846153846153846,0.698,0.3384615384615385,0.25,0.20199999999999999,0.15384615384615385,0.5230769230769231,1.8153846153846154,0.086,0.14615384615384616,0.42,0.5692307692307692,0.351,0.2,0.7846153846153846,0.559,0.43846153846153846,0.488,0.8,0.573,0.159,0.3,68.3,0.45384615384615384,1.7307692307692308,1.76,0.077,0.13076923076923078,5.42,0.358,0.49230769230769234,0.344,0.16923076923076924,0.8846153846153846,0.452,0.4,0.512,0.8384615384615385,0.523,0.136,0.26153846153846155,0.667,2,0.691,0.9890000000000001,0.475,0.153,0.263,0.425,1.0070000000000001,0.545,0.17600000000000002,0.20199999999999999,0.358,0.765,-0.01,-0.013000000000000001,-0.006999999999999999,-0.012,-0.002,0.004,0.0182,0.244,0.462,69.1,19.0,15.9,98.9,100.7,24.4,46.2,29.3,18.6,48.3,33.1
0,CAL-STATE-NORTHRIDGE,0.47600000000000003,0.325,2,0,0.131,0.10833333333333334,0.725,0.474,1.6,0.427,0.6833333333333333,0.224,0.35833333333333334,0.605,0.21666666666666667,0.135,0,1,2,101.5,0.33299999999999996,0.3333333333333333,0.439,0.20833333333333334,0.062,0.06666666666666667,0.6666666666666666,0.409,1.3333333333333333,0.356,0.475,0.488,0.65,0.705,0.4583333333333333,0.344,0.243,0.23333333333333334,0.4083333333333333,1.55,0.068,0.11666666666666667,0.381,0.5083333333333333,0.279,0.14166666666666666,0.825,0.404,0.3333333333333333,0.46,0.9,0.472,0.154,0.3,68.4,0.5416666666666666,1.7333333333333334,-16.27,0.073,0.125,-9.77,0.323,0.5166666666666667,0.29,0.15,1.0833333333333333,0.492,0.5333333333333333,0.54,1.0583333333333333,0.49,0.134,0.275,0.333,1,0.691,0.9390000000000001,0.41,0.198,0.32899999999999996,0.27,1.056,0.45399999999999996,0.17600000000000002,0.276,0.48100000000000004,0.768,-0.0,0.001,-0.001,-0.004,-0.012,0.003,0.0182,0.349,0.384,69.1,19.4,15.7,93.9,105.6,15.3,64.4,20.3,25.2,47.3,27.5
0,CALIFORNIA,0.429,0.225,1,0,0.149,0.14166666666666666,0.575,0.442,1.3,0.404,0.525,0.372,0.48333333333333334,0.741,0.35833333333333334,0.276,2,0,3,90.5,0.267,0.225,0.479,0.2833333333333333,0.092,0.08333333333333333,0.6166666666666667,0.479,1.4083333333333334,0.42,0.5916666666666667,0.302,0.425,0.784,0.3333333333333333,0.237,0.337,0.2916666666666667,0.45,1.6833333333333333,0.115,0.19166666666666668,0.325,0.4583333333333333,0.364,0.16666666666666666,0.95,0.447,0.425,0.532,0.9083333333333333,0.523,0.168,0.325,66.6,0.44166666666666665,1.5083333333333333,-6.61,0.085,0.14166666666666666,0.39,0.301,0.39166666666666666,0.255,0.1,0.9083333333333333,0.468,0.425,0.46799999999999997,0.8,0.493,0.2,0.38333333333333336,0.0,0,0.674,0.9670000000000001,0.442,0.23,0.267,0.37200000000000005,0.9790000000000001,0.479,0.195,0.337,0.302,0.789,0.019,0.023,0.015,0.02,0.008,0.021,0.0169,0.29100000000000004,0.34700000000000003,67.4,18.7,16.9,96.7,97.9,23.8,56.4,19.9,19.8,50.5,29.7
0,CAMPBELL,0.63,0.3625,1,0,0.10400000000000001,0.0875,0.5875,0.544,1.275,0.451,0.575,0.549,0.7,0.625,0.4375,0.343,0,1,1,105.8,0.28600000000000003,0.25,0.542,0.325,0.11900000000000001,0.0875,0.625,0.53,1.2625,0.475,0.6,0.426,0.5375,0.651,0.35,0.277,0.23,0.175,0.575,1.6875,0.152,0.2625,0.337,0.425,0.324,0.1375,0.8375,0.552,0.4625,0.489,0.8,0.556,0.198,0.375,68.8,0.425,1.825,33.85,0.12300000000000001,0.2125,39.85,0.422,0.5375,0.442,0.2375,0.7375,0.458,0.3375,0.511,0.8375,0.568,0.184,0.3625,0.5,1,0.672,0.976,0.5660000000000001,0.22899999999999998,0.235,0.34,0.9990000000000001,0.531,0.2,0.258,0.653,0.768,-0.006,-0.009000000000000001,-0.002,-0.006,-0.006,0.006,0.020099999999999996,0.27,0.374,67.2,19.2,15.0,97.6,99.9,10.4,44.8,44.8,28.8,54.8,16.4
0,CANISIUS,0.5,0.3176470588235294,0,0,0.071,0.08235294117647059,0.4588235294117647,0.52,1.4705882352941178,0.432,0.6352941176470588,0.392,0.5764705882352941,0.714,0.4117647058823529,0.28,1,1,1,109.3,0.24100000000000002,0.2235294117647059,0.433,0.3411764705882353,0.171,0.1411764705882353,0.7058823529411765,0.561,1.5411764705882354,0.511,0.788235294117647,0.29,0.4470588235294118,0.658,0.29411764705882354,0.191,0.409,0.3176470588235294,0.47058823529411764,2.023529411764706,0.073,0.12941176470588237,0.244,0.3764705882352941,0.406,0.15294117647058825,1.1647058823529413,0.545,0.6352941176470588,0.6,1.0235294117647058,0.577,0.177,0.3764705882352941,71.1,0.35294117647058826,1.9411764705882353,-1.5,0.06,0.10588235294117647,2.0,0.44,0.6470588235294118,0.4,0.25882352941176473,0.8235294117647058,0.457,0.3764705882352941,0.4,0.6823529411764706,0.556,0.114,0.2235294117647059,0.5,1,0.705,0.943,0.48100000000000004,0.163,0.27,0.344,1.045,0.54,0.231,0.36200000000000004,0.242,0.7659999999999999,0.0,0.001,-0.0,-0.002,-0.016,-0.006999999999999999,0.0195,0.281,0.391,70.5,17.1,18.2,94.3,104.5,20.7,44.1,35.1,12.6,70.4,17.0
0,CENTRAL-ARKANSAS,0.516,0.4083333333333333,1,0,0.06,0.06666666666666667,0.7833333333333333,0.505,1.7833333333333334,0.444,0.7916666666666666,0.173,0.30833333333333335,0.757,0.23333333333333334,0.131,0,2,1,104.3,0.377,0.38333333333333336,0.473,0.2916666666666667,0.067,0.075,0.6333333333333333,0.428,1.6166666666666667,0.381,0.6166666666666667,0.345,0.5583333333333333,0.597,0.3333333333333333,0.206,0.27699999999999997,0.3,0.36666666666666664,1.7166666666666666,0.094,0.18333333333333332,0.309,0.5,0.3,0.15,1.1166666666666667,0.418,0.4666666666666667,0.444,0.9333333333333333,0.456,0.163,0.36666666666666664,77.9,0.49166666666666664,2.033333333333333,-23.21,0.09,0.175,-16.71,0.369,0.6583333333333333,0.329,0.21666666666666667,1.125,0.511,0.575,0.556,1.1666666666666667,0.527,0.172,0.4,0.667,2,0.753,0.955,0.423,0.21899999999999997,0.344,0.14800000000000002,1.091,0.455,0.174,0.312,0.341,0.772,-0.004,-0.009000000000000001,0.001,-0.001,-0.0,0.011000000000000001,0.0195,0.226,0.637,75.3,15.7,15.5,95.5,109.1,12.4,61.3,26.3,20.0,60.0,20.0
0,CENTRAL-FLORIDA,0.374,0.26153846153846155,0,0,0.121,0.1,0.6076923076923076,0.5,1.5769230769230769,0.444,0.7,0.195,0.3076923076923077,0.7,0.2153846153846154,0.137,1,2,1,108.4,0.424,0.38461538461538464,0.423,0.23076923076923078,0.066,0.06923076923076923,0.5230769230769231,0.457,1.353846153846154,0.403,0.5461538461538461,0.25,0.3384615384615385,0.636,0.2153846153846154,0.159,0.28800000000000003,0.24615384615384617,0.3769230769230769,1.4538461538461538,0.098,0.16153846153846155,0.392,0.5307692307692308,0.275,0.14615384615384616,0.823076923076923,0.486,0.4,0.43700000000000006,0.7692307692307693,0.48,0.203,0.38461538461538464,66.3,0.3923076923076923,1.7923076923076924,22.46,0.09300000000000001,0.15384615384615385,7.8,0.337,0.5307692307692308,0.333,0.17692307692307693,1.0461538461538462,0.5,0.5230769230769231,0.563,0.9923076923076923,0.52,0.158,0.3230769230769231,0.667,2,0.6779999999999999,1.042,0.5,0.195,0.424,0.195,0.9420000000000001,0.457,0.23199999999999998,0.28800000000000003,0.25,0.784,0.012,0.013999999999999999,0.01,0.006,0.018000000000000002,0.016,0.0209,0.275,0.08,67.8,19.9,16.0,104.2,94.2,12.0,58.4,29.6,14.8,55.0,30.2
0,CENTRAL-MICHIGAN,0.5820000000000001,0.4,1,0,0.10099999999999999,0.0875,0.8125,0.526,1.4625,0.47,0.6875,0.333,0.4875,0.667,0.325,0.222,0,1,1,93.1,0.271,0.2375,0.66,0.4375,0.069,0.0625,0.6375,0.504,1.55,0.427,0.6625,0.5,0.775,0.516,0.4,0.258,0.244,0.2625,0.4875,1.9625,0.14400000000000002,0.2875,0.444,0.6875,0.345,0.2375,0.8625,0.493,0.425,0.462,0.9,0.512,0.159,0.3625,80.0,0.6,1.8625,-6.6,0.08800000000000001,0.175,-2.6,0.385,0.5625,0.289,0.1625,0.9,0.583,0.525,0.5379999999999999,1.05,0.55,0.237,0.525,0.5,1,0.736,0.9570000000000001,0.526,0.263,0.271,0.33299999999999996,1.065,0.504,0.18100000000000002,0.244,0.5,0.7709999999999999,0.003,0.008,-0.002,-0.005,0.002,-0.003,0.0108,0.295,0.354,73.6,15.9,13.8,95.7,106.5,17.4,56.4,26.2,20.4,43.3,36.3
0,CHARLESTON-SOUTHERN,0.48100000000000004,0.3125,1,0,0.08199999999999999,0.0875,0.6875,0.406,1.8,0.361,0.65,0.208,0.375,0.733,0.275,0.153,0,1,1,94.6,0.284,0.3375,0.36,0.225,0.034,0.0375,0.85,0.455,1.525,0.41,0.625,0.221,0.3375,0.852,0.2875,0.189,0.276,0.2625,0.4,1.675,0.040999999999999995,0.075,0.303,0.4625,0.297,0.1375,1.0625,0.459,0.4875,0.52,1.1125,0.497,0.19699999999999998,0.4125,73.5,0.35,1.7375,6.0,0.08199999999999999,0.15,32.0,0.389,0.7,0.232,0.1625,1.1,0.443,0.4875,0.48,1.025,0.439,0.092,0.2,0.5,1,0.7140000000000001,0.943,0.442,0.162,0.307,0.138,1.074,0.583,0.14,0.375,0.22,0.768,-0.006999999999999999,-0.01,-0.003,-0.002,-0.005,0.005,0.0138,0.268,0.514,71.4,18.2,15.9,94.3,107.4,9.6,50.4,40.0,14.9,61.9,23.2
